ID,town,country,age,job,married,education,arrears,current_balance,housing,has_tv_package,last_contact,conn_tr,last_contact_this_campaign_day,last_contact_this_campaign_month,this_campaign,days_since_last_contact_previous_campaign,contacted_during_previous_campaign,outcome_previous_campaign,new_contract_this_campaign
19826200,Worcester,UK,29,blue-collar,married,secondary,no,12.38,yes,no,cellular,2,20,apr,1,341,1,failure,no
18032419,Gateshead,UK,53,blue-collar,married,secondary,no,0,no,yes,telephone,4,15,jul,4,-1,0,unknown,no
94975773,Nuneaton,UK,49,technician,married,secondary,no,3.08,no,no,cellular,3,27,jul,5,-1,0,unknown,no
51429325,St Helens,UK,30,admin.,single,secondary,no,2.85,yes,no,cellular,4,30,jul,11,-1,0,unknown,no
67605562,Plymouth,UK,33,self-employed,married,tertiary,no,12.49,yes,no,cellular,2,11,jul,2,-1,0,unknown,no
89109402,Edinburgh,UK,27,blue-collar,married,secondary,no,3.79,yes,yes,unknown,4,6,jun,4,-1,0,unknown,no
91602143,Manchester,UK,35,technician,single,secondary,no,5.39,yes,no,unknown,1,7,may,1,-1,0,unknown,no
62050572,Southampton,UK,30,services,single,secondary,no,2.11,no,yes,cellular,1,10,jul,3,-1,0,unknown,no
93176915,Telford,UK,33,management,married,secondary,no,3.33,no,no,cellular,3,28,aug,6,-1,0,unknown,no
59092429,Belfast,UK,50,management,married,tertiary,no,24.88,yes,no,unknown,3,29,may,2,-1,0,unknown,no
23711716,Colchester,UK,39,admin.,married,secondary,no,1.59,no,no,cellular,2,19,nov,1,-1,0,unknown,no
30925224,Doncaster,UK,34,admin.,single,secondary,no,31.6,no,no,cellular,1,15,may,8,331,13,failure,no
77494146,Manchester,UK,32,blue-collar,single,secondary,no,63.37,yes,no,cellular,4,19,nov,2,-1,0,unknown,no
32193348,Preston,UK,32,management,single,tertiary,no,0.28,no,no,cellular,4,8,aug,2,-1,0,unknown,no
89961922,Leicester,UK,33,blue-collar,married,secondary,no,-2.67,yes,no,cellular,4,20,apr,3,-1,0,unknown,yes
50703363,Middlesbrough,UK,33,technician,single,secondary,no,2.34,no,no,cellular,5,1,apr,1,370,2,failure,no
41703553,Basingstoke,UK,35,technician,married,secondary,no,0.01,no,no,cellular,4,2,feb,2,-1,0,unknown,no
54534155,Nuneaton,UK,37,admin.,married,secondary,no,7.56,yes,no,cellular,4,20,apr,2,-1,0,unknown,no
61718874,Coventry,UK,36,management,married,tertiary,no,-0.02,no,no,cellular,1,11,aug,2,-1,0,unknown,no
43347538,Gateshead,UK,58,retired,married,secondary,no,16.04,yes,no,unknown,2,2,jun,3,-1,0,unknown,no
58309428,Sheffield,UK,36,self-employed,married,secondary,no,0,yes,no,cellular,2,11,may,1,-1,0,unknown,no
37863886,Birmingham,UK,52,admin.,divorced,secondary,no,-3.42,no,no,unknown,1,19,may,1,-1,0,unknown,no
89756197,Birkenhead,UK,32,technician,single,secondary,no,12.1,yes,yes,cellular,2,7,may,1,344,4,failure,no
74986209,Bristol,UK,57,technician,married,primary,no,33.76,yes,no,telephone,5,2,jun,2,-1,0,unknown,yes
84627403,Basingstoke,UK,35,technician,single,secondary,no,12.27,no,no,cellular,3,30,jul,5,134,10,success,yes
96140772,Nottingham,UK,39,technician,divorced,secondary,no,8.07,yes,yes,cellular,1,13,may,1,260,6,failure,no
97559263,London,UK,79,retired,divorced,primary,no,0.79,no,no,cellular,3,9,oct,2,-1,0,unknown,yes
86681893,Gillingham,UK,45,admin.,married,secondary,no,4.34,no,no,cellular,4,26,aug,4,-1,0,unknown,no
44621664,Rotherham,UK,49,blue-collar,married,secondary,no,0.55,no,no,unknown,3,11,jun,4,-1,0,unknown,no
47174464,Hartlepool,UK,66,unemployed,single,primary,no,13.23,no,no,telephone,1,10,feb,11,-1,0,unknown,no
54666701,Halifax,UK,48,entrepreneur,married,tertiary,no,9.81,yes,no,unknown,5,15,may,2,-1,0,unknown,no
89041200,Portsmouth,UK,30,technician,single,secondary,no,13.59,yes,no,unknown,5,27,may,1,-1,0,unknown,no
64089580,Nuneaton,UK,46,housemaid,divorced,secondary,no,1.54,no,no,unknown,1,9,jun,1,-1,0,unknown,no
17789967,Warrington,UK,41,self-employed,married,tertiary,no,-3.26,yes,yes,unknown,3,23,may,2,-1,0,unknown,no
48353682,Sunderland,UK,37,unemployed,single,secondary,no,3.81,yes,no,unknown,3,8,may,2,-1,0,unknown,yes
27939433,Nuneaton,UK,44,admin.,married,tertiary,no,6.88,no,no,telephone,5,19,nov,1,-1,0,unknown,no
54350548,Solihull,UK,55,management,married,primary,no,6.21,no,yes,cellular,1,2,feb,1,208,1,failure,no
82084854,Edinburgh,UK,36,services,single,secondary,no,0.62,yes,no,unknown,2,5,may,2,-1,0,unknown,no
21894877,Ipswich,UK,36,unemployed,single,tertiary,no,13.16,yes,no,unknown,5,30,may,2,-1,0,unknown,no
18772732,Cheltenham,UK,51,management,single,tertiary,no,15.65,yes,no,cellular,1,24,jul,3,-1,0,unknown,no
31204569,Sunderland,UK,38,technician,single,secondary,no,0,no,no,cellular,5,20,aug,4,-1,0,unknown,no
32400694,Glasgow,UK,40,unemployed,married,tertiary,no,15.58,yes,no,unknown,2,20,jun,15,-1,0,unknown,no
89333128,Glasgow,UK,57,retired,divorced,secondary,no,-6.63,yes,no,cellular,5,13,may,1,351,2,failure,no
31851391,Rochdale,UK,53,technician,divorced,unknown,no,6.29,yes,no,cellular,2,8,may,1,-1,0,unknown,no
37597822,Luton,UK,32,technician,single,secondary,yes,0,no,yes,cellular,5,16,jul,1,-1,0,unknown,no
42114020,Raleigh,UK,43,technician,divorced,secondary,no,0,no,no,unknown,3,14,may,1,-1,0,unknown,no
29276147,Dundee,UK,33,management,single,tertiary,no,0,no,no,cellular,4,28,aug,10,-1,0,unknown,no
33999262,Sutton Coldfield,UK,35,blue-collar,married,secondary,no,5.03,yes,yes,unknown,4,9,may,2,-1,0,unknown,no
22378916,Wolverhampton,UK,40,management,single,tertiary,no,0,no,no,cellular,4,6,aug,6,-1,0,unknown,yes
98770685,Coventry,UK,36,technician,married,tertiary,no,0.71,no,no,cellular,1,19,aug,2,-1,0,unknown,no
74161755,Birkenhead,UK,49,technician,divorced,secondary,no,0.95,yes,no,cellular,2,8,may,1,-1,0,unknown,no
58891355,Nottingham,UK,40,admin.,single,secondary,no,23.6,yes,no,cellular,1,20,apr,2,-1,0,unknown,no
56337139,Basildon,UK,30,unemployed,married,secondary,no,-0.98,yes,no,unknown,2,27,may,1,-1,0,unknown,no
39687483,Birmingham,UK,24,student,single,secondary,no,12.5,no,no,cellular,3,25,mar,2,-1,0,unknown,yes
94174889,Southend-on-Sea,UK,52,admin.,married,secondary,no,11.13,no,yes,cellular,4,8,jul,1,-1,0,unknown,no
32974985,Chelmsford,UK,51,blue-collar,married,primary,no,0,no,yes,telephone,2,17,jul,9,-1,0,unknown,no
21740957,Glasgow,UK,34,management,single,tertiary,no,12.28,no,no,cellular,4,30,apr,2,84,8,success,yes
78954922,Nottingham,UK,49,management,married,tertiary,no,6.03,yes,no,cellular,3,20,apr,3,-1,0,unknown,no
91759609,Luton,UK,33,technician,single,secondary,no,6.59,no,no,cellular,2,26,aug,2,-1,0,unknown,no
54457786,Glasgow,UK,38,management,married,tertiary,no,57.79,yes,no,unknown,2,23,may,3,-1,0,unknown,no
60568953,Bournemouth,UK,47,entrepreneur,married,secondary,no,21.92,yes,no,cellular,1,17,nov,1,-1,0,unknown,no
67090423,Newport,UK,43,blue-collar,married,unknown,no,1.75,no,no,cellular,5,7,may,1,-1,0,unknown,no
69795405,Preston,UK,36,blue-collar,married,primary,no,41.43,no,yes,unknown,3,16,jun,5,-1,0,unknown,no
71028916,Ipswich,UK,40,blue-collar,married,secondary,no,-0.6,yes,no,cellular,2,21,jul,1,-1,0,unknown,no
80618663,Chelmsford,UK,50,services,single,secondary,no,5.16,yes,no,unknown,5,15,may,1,-1,0,unknown,no
83692299,Basildon,UK,36,unemployed,married,primary,no,7.71,yes,no,cellular,3,8,may,1,-1,0,unknown,no
85666545,Oxford,UK,60,retired,married,secondary,no,5.97,no,no,cellular,4,15,jul,1,-1,0,unknown,yes
54018489,Bristol,UK,30,blue-collar,single,secondary,yes,4.47,no,no,cellular,2,19,nov,2,189,6,failure,no
36505973,Basingstoke,UK,36,technician,married,secondary,no,2.16,no,no,cellular,2,29,aug,2,-1,0,unknown,no
45610633,Leicester,UK,30,admin.,single,secondary,no,3.94,yes,yes,cellular,4,31,jul,3,-1,0,unknown,no
33722191,Woking,UK,38,blue-collar,married,secondary,no,11.49,no,no,cellular,5,30,jul,2,-1,0,unknown,no
78780204,Glasgow,UK,34,blue-collar,married,secondary,no,9.65,yes,no,cellular,2,20,apr,2,332,2,other,no
74706874,Poole,UK,48,services,married,secondary,no,1.94,yes,yes,unknown,2,12,may,6,-1,0,unknown,no
86933678,Dundee,UK,37,admin.,single,tertiary,no,39.54,yes,no,cellular,3,12,aug,1,117,2,failure,no
73694382,Chelmsford,UK,39,technician,married,secondary,no,5.08,yes,no,cellular,3,2,apr,2,135,5,failure,no
66943436,Leicester,UK,54,management,divorced,tertiary,no,0,yes,no,cellular,4,7,may,1,297,3,failure,no
41380298,Nuneaton,UK,41,unemployed,married,primary,yes,-5.81,yes,no,unknown,4,8,may,2,-1,0,unknown,no
53555012,Bedford,UK,42,technician,single,unknown,no,3.44,yes,no,unknown,5,3,jun,7,-1,0,unknown,no
13619557,Peterborough,UK,38,management,married,tertiary,no,10.74,no,no,cellular,5,8,aug,8,-1,0,unknown,no
59646091,Glasgow,UK,44,management,married,tertiary,no,12.42,yes,no,cellular,5,6,aug,6,-1,0,unknown,no
27994046,Oxford,UK,44,technician,married,secondary,no,26.26,yes,no,unknown,1,14,may,3,-1,0,unknown,no
41530062,Worthing,UK,46,services,married,secondary,no,-5.22,yes,no,cellular,1,31,jul,2,-1,0,unknown,no
47645393,Worcester,UK,51,blue-collar,married,primary,no,31.7,yes,no,unknown,2,29,may,1,-1,0,unknown,no
57519260,Birmingham,UK,51,management,married,tertiary,no,98.64,no,no,cellular,4,26,aug,4,-1,0,unknown,no
21235458,Bradford,UK,76,retired,married,secondary,no,8.52,no,no,telephone,5,3,feb,2,-1,0,unknown,no
66932894,Peterborough,UK,29,management,single,tertiary,no,8.74,yes,no,cellular,2,16,mar,1,181,2,success,yes
72131557,Leicester,UK,31,services,married,secondary,no,-1.63,yes,no,cellular,5,21,jul,2,-1,0,unknown,no
61206281,Coventry,UK,27,blue-collar,married,secondary,no,0.61,yes,no,unknown,5,19,jun,1,-1,0,unknown,yes
61170055,Southampton,UK,39,technician,married,secondary,no,34.94,yes,no,cellular,4,19,nov,1,92,4,failure,no
69511936,Sutton Coldfield,UK,34,technician,married,secondary,no,3.54,no,no,cellular,3,25,aug,3,-1,0,unknown,no
98102896,Bournemouth,UK,44,blue-collar,married,secondary,no,86.66,no,no,telephone,5,6,apr,1,-1,0,unknown,no
33354812,Dundee,UK,55,blue-collar,married,secondary,no,9.89,yes,yes,unknown,2,23,may,4,-1,0,unknown,no
14716490,Portsmouth,UK,30,technician,married,tertiary,no,21.66,no,no,cellular,4,12,jan,2,-1,0,unknown,yes
22157747,St Helens,UK,38,management,single,tertiary,no,23.57,yes,no,cellular,5,21,jul,1,-1,0,unknown,no
41265634,Maidstone,UK,33,management,married,tertiary,no,11.63,yes,no,cellular,1,10,jul,1,-1,0,unknown,no
71139229,Darlington,UK,34,blue-collar,married,primary,no,35.27,yes,no,cellular,3,21,nov,1,-1,0,unknown,yes
32671102,Luton,UK,40,management,married,tertiary,no,2.07,yes,no,unknown,5,5,may,1,-1,0,unknown,no
72875410,London,UK,27,admin.,single,secondary,no,-0.34,no,yes,cellular,5,21,jul,2,-1,0,unknown,no
35357843,Nuneaton,UK,59,self-employed,married,primary,no,7.45,no,no,cellular,1,26,aug,9,-1,0,unknown,no
86716411,Woking,UK,34,technician,married,secondary,no,6.57,no,no,cellular,3,5,jun,2,-1,0,unknown,no
84754407,Hastings,UK,38,technician,single,tertiary,no,0,no,no,cellular,2,6,aug,2,-1,0,unknown,no
90986565,Stoke-on-Trent,UK,30,technician,single,tertiary,no,9.85,yes,no,cellular,3,19,feb,2,-1,0,unknown,no
10037831,Bournemouth,UK,25,student,single,primary,no,3.73,yes,no,cellular,4,11,may,2,-1,0,unknown,yes
68614498,Kingston upon Hull,UK,50,services,married,secondary,no,15.72,yes,no,cellular,5,9,jul,1,-1,0,unknown,no
52341289,London,UK,52,management,married,tertiary,no,9.67,no,no,cellular,5,25,aug,10,-1,0,unknown,no
11370658,Sale,UK,25,technician,single,secondary,no,12.31,yes,no,cellular,4,27,feb,5,-1,0,unknown,yes
42523708,Glasgow,UK,56,technician,married,unknown,no,92.46,no,no,unknown,5,20,jun,3,-1,0,unknown,no
18084765,Sutton Coldfield,UK,28,self-employed,single,tertiary,no,1.6,no,no,unknown,2,11,nov,1,-1,0,unknown,yes
23291164,Oldham,UK,56,technician,married,secondary,no,0.64,no,no,cellular,5,19,aug,4,-1,0,unknown,no
26113516,Weston-super-Mare,UK,40,entrepreneur,married,secondary,no,15.32,yes,yes,cellular,3,18,nov,7,-1,0,unknown,no
87204627,Preston,UK,52,unemployed,married,secondary,no,22.51,yes,no,unknown,1,3,jun,9,-1,0,unknown,no
56003784,Manchester,UK,43,services,married,tertiary,no,5.19,yes,no,cellular,1,18,may,6,-1,0,unknown,no
82502013,Liverpool,UK,57,unknown,married,unknown,no,192.68,no,no,unknown,4,23,oct,1,-1,0,unknown,yes
97334244,Birmingham,UK,46,blue-collar,married,secondary,no,3.98,yes,yes,cellular,3,6,aug,2,-1,0,unknown,no
24371822,Wakefield,UK,38,services,married,secondary,no,-3.49,yes,no,cellular,2,20,apr,2,328,5,failure,no
23916021,Gillingham,UK,39,management,single,tertiary,no,7.63,no,no,cellular,3,22,feb,1,189,1,failure,yes
15492635,County Down,UK,56,technician,divorced,secondary,no,1.79,no,no,cellular,2,18,jul,1,-1,0,unknown,yes
77866134,Blackburn,UK,37,management,married,secondary,no,0.38,no,no,cellular,3,21,aug,13,-1,0,unknown,no
56354161,Colchester,UK,44,management,divorced,tertiary,no,0.96,no,no,cellular,3,25,aug,2,-1,0,unknown,no
39569998,Worcester,UK,41,management,single,tertiary,no,5.37,yes,no,cellular,1,29,jan,2,-1,0,unknown,no
88362990,Blackpool,UK,25,blue-collar,single,primary,no,0.06,yes,yes,unknown,3,27,may,2,-1,0,unknown,no
37848712,Nuneaton,UK,32,blue-collar,single,secondary,no,11.43,yes,yes,cellular,4,6,may,1,300,1,failure,no
16884364,Worcester,UK,57,admin.,married,primary,no,8.53,yes,no,cellular,5,8,aug,4,-1,0,unknown,no
76757796,Raleigh,UK,31,services,married,secondary,no,-5.38,no,yes,unknown,2,27,may,1,-1,0,unknown,no
25714860,Belfast,UK,45,management,divorced,tertiary,no,-9.01,yes,no,unknown,5,26,may,3,-1,0,unknown,no
75206728,Gillingham,UK,60,housemaid,married,primary,no,7.26,no,yes,cellular,2,30,jul,5,-1,0,unknown,no
42051222,County Down,UK,49,management,married,tertiary,no,124.82,yes,yes,unknown,2,13,may,3,-1,0,unknown,no
39616360,Liverpool,UK,45,services,married,primary,no,1.32,no,no,cellular,4,14,jul,2,-1,0,unknown,no
14866293,Sale,UK,33,technician,married,secondary,no,0.04,yes,yes,unknown,3,18,jun,2,-1,0,unknown,yes
69277041,Solihull,UK,41,blue-collar,married,primary,no,20.97,yes,no,unknown,5,14,may,1,-1,0,unknown,no
61625650,Hemel Hempstead,UK,54,management,divorced,secondary,no,3,yes,no,cellular,2,20,nov,2,-1,0,unknown,yes
23319279,Bristol,UK,48,unemployed,divorced,secondary,no,2.01,no,no,cellular,1,10,nov,1,91,1,success,yes
24723767,Hemel Hempstead,UK,43,technician,married,primary,no,23.09,yes,no,cellular,4,22,jul,1,-1,0,unknown,no
86061191,Swindon,UK,36,blue-collar,divorced,secondary,no,4.21,yes,no,cellular,5,15,may,7,360,4,other,no
25877156,London,UK,43,entrepreneur,married,secondary,no,37.66,no,no,cellular,1,18,nov,4,-1,0,unknown,no
64828715,Derby,UK,40,blue-collar,married,secondary,no,2.52,yes,yes,cellular,1,9,jul,3,-1,0,unknown,no
50722074,Preston,UK,37,services,divorced,secondary,no,6.52,no,no,cellular,4,25,jul,2,-1,0,unknown,no
69684294,Nuneaton,UK,31,admin.,single,tertiary,no,7.01,yes,no,unknown,2,23,may,2,-1,0,unknown,no
90192575,Oldham,UK,53,management,married,secondary,no,0,yes,yes,cellular,5,22,jul,1,-1,0,unknown,no
86955672,Belfast,UK,49,housemaid,married,secondary,no,0.03,no,no,cellular,1,20,aug,2,-1,0,unknown,no
98378829,Bristol,UK,60,management,married,tertiary,no,38.76,no,yes,cellular,5,5,aug,3,-1,0,unknown,no
78890438,Leicester,UK,32,self-employed,married,secondary,no,-0.33,yes,no,cellular,5,18,may,1,355,3,failure,no
78402402,Bristol,UK,43,management,married,tertiary,no,0,no,no,cellular,2,21,nov,2,-1,0,unknown,no
20103300,Doncaster,UK,48,services,divorced,secondary,no,44.08,yes,no,unknown,1,3,jun,6,-1,0,unknown,no
24451687,Eastbourne,UK,46,blue-collar,divorced,secondary,no,7.09,yes,no,cellular,1,18,jul,4,-1,0,unknown,no
76321187,Bristol,UK,41,unemployed,divorced,secondary,no,12.81,no,no,cellular,5,31,jul,3,-1,0,unknown,no
41760143,Belfast,UK,40,management,married,tertiary,no,1.58,no,no,telephone,3,30,apr,2,-1,0,unknown,yes
26001835,Birmingham,UK,56,management,married,primary,no,11.72,no,no,unknown,1,9,jun,3,-1,0,unknown,no
34795024,Woking,UK,28,technician,single,secondary,no,23.35,no,no,cellular,1,13,may,1,-1,0,unknown,yes
96123019,Gillingham,UK,37,services,divorced,secondary,no,2.41,yes,no,cellular,1,14,may,1,371,1,failure,no
44892394,London,UK,24,admin.,single,secondary,no,1.2,yes,no,cellular,3,18,may,1,-1,0,unknown,no
52840454,Wigan,UK,26,admin.,single,primary,no,-1.22,yes,no,unknown,2,23,jun,3,-1,0,unknown,yes
95148952,Sunderland,UK,46,admin.,married,secondary,no,9.79,no,no,cellular,3,27,aug,15,-1,0,unknown,no
19287831,York,UK,40,unemployed,single,secondary,no,0.75,yes,no,unknown,3,29,may,1,-1,0,unknown,no
86271180,Stockport,UK,51,retired,married,secondary,no,21.27,yes,no,unknown,3,5,may,1,-1,0,unknown,no
82363904,Aberdeen,UK,32,technician,married,secondary,no,4.65,yes,no,cellular,2,12,may,2,-1,0,unknown,no
10696256,London,UK,38,entrepreneur,married,secondary,no,-2.72,no,yes,unknown,5,17,jun,2,-1,0,unknown,no
18215820,Lincoln,UK,52,self-employed,divorced,secondary,no,12.91,yes,no,cellular,2,19,nov,1,169,2,failure,no
40106108,Glasgow,UK,59,management,married,tertiary,no,22.6,yes,no,cellular,4,14,may,1,-1,0,unknown,no
75865146,Chesterfield,UK,53,blue-collar,married,secondary,no,33.97,yes,no,unknown,3,6,may,1,-1,0,unknown,no
83194819,Worthing,UK,29,services,married,secondary,no,0.31,yes,no,cellular,4,24,jul,5,-1,0,unknown,no
80329864,London,UK,32,admin.,single,secondary,no,3.75,yes,no,cellular,4,19,nov,3,-1,0,unknown,no
21543203,Birmingham,UK,40,blue-collar,married,primary,no,1.04,yes,no,unknown,2,26,may,2,-1,0,unknown,no
26511957,Slough,UK,40,management,married,tertiary,no,-0.65,no,yes,cellular,4,21,jul,2,-1,0,unknown,no
19246529,Bristol,UK,50,technician,married,unknown,no,6.8,no,no,cellular,3,7,jul,5,-1,0,unknown,no
98017080,Cardiff,UK,57,blue-collar,married,secondary,no,-3.53,no,yes,unknown,3,29,may,3,-1,0,unknown,no
55565659,Blackpool,UK,55,retired,married,secondary,no,39.48,no,no,unknown,1,2,jun,2,-1,0,unknown,no
70132228,Glasgow,UK,29,unemployed,single,secondary,no,5.23,no,no,cellular,5,5,feb,1,-1,0,unknown,no
39885558,Liverpool,UK,52,entrepreneur,married,secondary,yes,-0.36,no,yes,cellular,5,15,jul,4,-1,0,unknown,no
61989464,Aberdeen,UK,50,admin.,married,secondary,no,29.55,no,no,cellular,3,14,jan,1,-1,0,unknown,no
51113592,Sutton Coldfield,UK,29,management,single,tertiary,no,10.26,no,no,cellular,5,12,nov,1,92,1,other,yes
89997333,Cambridge,UK,43,unemployed,married,secondary,no,0,yes,no,unknown,2,6,may,1,-1,0,unknown,no
27072950,St Helens,UK,43,blue-collar,married,secondary,no,1.71,yes,no,cellular,2,13,may,1,364,1,failure,no
34246570,Bristol,UK,30,admin.,married,secondary,no,21.74,yes,no,cellular,2,9,feb,1,-1,0,unknown,no
53921653,St Albans,UK,29,management,single,tertiary,no,5.36,no,no,cellular,5,29,jan,2,-1,0,unknown,no
86877465,Slough,UK,37,management,married,tertiary,no,29.51,no,no,cellular,4,21,nov,3,-1,0,unknown,no
69561078,Birmingham,UK,45,admin.,divorced,unknown,no,8.57,no,no,telephone,2,8,jul,7,-1,0,unknown,no
60105712,Edinburgh,UK,66,admin.,single,secondary,no,101.77,no,no,cellular,4,5,may,4,-1,0,unknown,no
71317543,Stoke-on-Trent,UK,33,technician,married,secondary,no,2.41,yes,no,cellular,2,13,may,3,-1,0,unknown,no
62791232,Glasgow,UK,45,services,married,secondary,no,13.81,yes,no,unknown,3,8,may,1,-1,0,unknown,no
31696909,Chester,UK,48,management,single,tertiary,no,1.59,no,no,telephone,1,7,jul,1,251,6,success,yes
23522386,Leicester,UK,57,management,married,tertiary,no,16.6,no,no,cellular,4,4,aug,1,-1,0,unknown,yes
47370560,Newport,UK,40,technician,married,tertiary,no,5.16,yes,no,cellular,4,9,feb,5,12,1,other,no
35623758,Gateshead,UK,36,technician,married,secondary,no,3.61,no,no,cellular,4,6,aug,4,-1,0,unknown,no
19598163,Birmingham,UK,45,management,married,tertiary,no,29.53,yes,yes,cellular,3,5,feb,1,-1,0,unknown,no
19506835,Derby,UK,52,entrepreneur,married,primary,no,21.38,no,no,unknown,2,17,jun,1,-1,0,unknown,no
87287427,Warrington,UK,30,services,single,secondary,no,0.85,yes,no,cellular,5,10,jul,7,-1,0,unknown,no
67177722,Hemel Hempstead,UK,28,student,single,secondary,no,4.04,yes,no,cellular,1,18,may,2,367,4,other,no
58200595,Nottingham,UK,29,admin.,divorced,secondary,no,8.91,no,no,unknown,2,12,may,1,-1,0,unknown,no
35314259,Cambridge,UK,31,management,married,tertiary,no,12.24,yes,yes,cellular,3,24,jul,2,-1,0,unknown,yes
48966745,Middlesbrough,UK,42,services,married,secondary,no,29.93,yes,no,unknown,2,19,may,2,-1,0,unknown,no
28680147,St Helens,UK,28,blue-collar,married,secondary,no,1.44,yes,yes,cellular,5,31,jul,22,-1,0,unknown,no
95969379,Nottingham,UK,58,blue-collar,married,unknown,no,55.05,yes,no,unknown,3,23,may,4,-1,0,unknown,no
64334087,Liverpool,UK,31,self-employed,single,tertiary,no,2.83,no,no,cellular,3,1,jun,1,-1,0,unknown,no
96474806,Raleigh,UK,47,housemaid,married,primary,no,0.32,no,no,cellular,5,5,aug,2,-1,0,unknown,no
62594938,Poole,UK,25,admin.,single,secondary,no,0,yes,no,unknown,5,6,jun,2,-1,0,unknown,no
14208853,London,UK,32,services,single,secondary,no,4.73,yes,no,cellular,1,7,jul,5,-1,0,unknown,no
25868022,Glasgow,UK,31,services,married,secondary,no,3.09,yes,no,unknown,4,23,may,6,-1,0,unknown,no
45241800,Belfast,UK,40,admin.,married,tertiary,no,0,yes,no,cellular,3,15,jul,3,-1,0,unknown,no
88387029,Dundee,UK,35,entrepreneur,married,tertiary,no,1.29,yes,no,cellular,4,20,apr,3,151,5,other,no
47299244,Middlesbrough,UK,57,technician,divorced,secondary,no,0.99,yes,no,cellular,4,11,may,2,370,2,failure,no
